time,N1,N2,N3,N4,N5
870,9.01925484424492e-36,49.8481056178247,0.103828376560101,7.9301685607979e-58,1.20777146851674e-63
880,2.40027967868057e-36,49.8258664855768,0.14832361328195,9.5619029280716e-59,1.8519192800402e-64
890,6.3871495507917e-37,49.7941188903409,0.211843028983134,1.15289530770622e-59,2.83944461916073e-65
900,1.69936530455085e-37,49.7488203106243,0.302474746563292,1.38999120581504e-60,4.35319117445085e-66
910,4.52035870510714e-38,49.6842332376746,0.43169815098551,1.67571795254013e-61,6.67312559321765e-67
920,1.20205913017698e-38,49.5922389382136,0.615756881118325,2.01995799189239e-62,1.02276455442285e-67
930,3.19513516138522e-39,49.4613985615147,0.877537319191594,2.43453623988227e-63,1.56716625601475e-68
940,8.48757297222948e-40,49.2756946301699,1.24908654396542,2.93355543798006e-64,2.40050492162793e-69
950,2.25266566906659e-40,49.0128964189807,1.77488276988943,3.53375673136915e-65,3.67515019989496e-70
960,5.97134930117621e-41,48.6425413273435,2.5158740456965,4.25488295867043e-66,5.6226923018831e-71
970,1.58013528692681e-41,48.1236502466432,3.55404908167205,5.12000277474513e-67,8.59385870882943e-72
980,4.1712536886049e-42,47.4025587785712,4.99677614320321,6.15572629086357e-68,1.31171710340939e-72
990,1.09747241790611e-42,46.4117195708268,6.97919874703549,7.39220980898274e-69,1.99837603100899e-73
1000,2.87447796199147e-43,45.0710412366814,9.66155596740929,8.86281950627018e-70,3.03674719481981e-74
1010,7.48365544091981e-44,43.2941127285158,13.2167278639272,1.06033284750653e-70,4.59906497284754e-75
1020,1.93322869953262e-44,41.0019155879626,17.8027995457708,1.26506042780685e-71,6.93465564879746e-76
1030,4.94544901219126e-45,38.145151016005,23.5183899869644,1.50409530723043e-72,1.03990089757999e-76
1040,1.2502992822698e-45,34.7318579882607,30.3473969713325,1.78086132178562e-73,1.54912427840816e-77
1050,2.94342472129562e-45,21.1331171618207,38.8817158914754,8.91294519440481e-73,1.34965942740686e-76
1060,1.56074873110336e-44,10.1404158019972,44.4060206821605,4.4544549084737e-71,1.01418221286128e-74
1070,7.55680992920537e-44,4.61022455713968,47.1843083252044,2.04139959557094e-69,7.02223971505503e-73
1080,3.50533027990213e-43,2.04405017931898,48.4733300562949,8.97596527959084e-68,4.67543238442782e-71
1090,1.59491362106596e-42,0.896159788567159,49.0498925668266,3.87336551789749e-66,3.05809832366493e-69
1100,7.19525155001926e-42,0.390961243623436,49.3036365336596,1.65764242499821e-64,1.98456096263709e-67
1110,3.2339720311989e-41,0.170194059078155,49.41451897056,7.06828586107685e-63,1.28345446399221e-65
1120,1.45117931514119e-40,0.0740195875078048,49.4628232606579,3.00918379756768e-61,8.2878827759227e-64
1130,6.50727141617543e-40,0.0321789036168565,49.4838379826209,1.28021701379894e-59,5.34838369187441e-62
1140,2.91704600343693e-39,0.0139868066329107,49.492975057679,5.44487768202445e-58,3.45046737971248e-60
1150,1.30746360597917e-38,0.00607900243740402,49.4969467915827,2.31545314343361e-56,2.22576633950995e-58
1160,5.85990693533206e-38,0.00264199182024815,49.4986730468896,9.84598651362166e-55,1.43568070079654e-56
1170,2.62627903817918e-37,0.00114821780338313,49.4994233020953,4.18669932020959e-53,9.26032022973808e-55
1180,1.17702653033094e-36,0.000499015835230702,49.4997493669036,1.78024450954097e-51,5.9729617973754e-53
1190,5.27508626640232e-36,0.00021687184790445,49.4998910750748,7.56981936556466e-50,3.85257898958755e-51
1200,2.36413341149278e-35,9.42522034382974e-05,49.4999526613792,3.21877410555095e-48,2.48492069785408e-49
1210,1.05953182042886e-34,4.09618551685062e-05,49.499979426712,1.36865850188022e-46,1.60277718982666e-47
1220,4.74849360760439e-34,1.78019519721175e-05,49.4999910588843,5.81968574832189e-45,1.03379306697605e-45
1230,2.12812746837611e-33,7.73669702028793e-06,49.4999961142068,2.47459366508891e-43,6.66797571002509e-44
1240,9.53760615717224e-33,3.36235477532224e-06,49.4999983112412,1.05222405987602e-41,4.3008507647211e-42
1250,4.27445863272279e-32,1.46127338259853e-06,49.4999992660684,4.4741706611107e-40,2.77405280922642e-40
1260,1.91567947414717e-31,6.35066798159522e-07,49.4999996810346,1.90246579556424e-38,1.78926666138483e-38
1270,8.5854798016053e-31,2.75998893507097e-07,49.4999998613782,8.08949044636855e-37,1.15407866674729e-36
1280,3.84774510684958e-30,1.19948624808714e-07,49.4999999397552,3.43973887288616e-35,7.4438181548561e-35
1290,1.7244397206026e-29,5.21294574812872e-08,49.4999999738177,1.46261418798203e-33,4.80126964134467e-33
1300,7.72840265124994e-29,2.26553688368149e-08,49.4999999886212,6.21919378447169e-32,3.09682338803906e-31
1310,3.46362976990859e-28,9.84598271048741e-09,49.4999999950548,2.64446848926037e-30,1.99745396763384e-29
1320,1.55229116846394e-27,4.27904644714531e-09,49.4999999978508,1.12445661486053e-28,1.28835966812918e-27
1330,6.95688636391482e-27,1.85966592008034e-09,49.499999999066,4.78131119273333e-27,8.30993184972046e-26
1340,3.11786015812072e-26,8.08207477294361e-10,49.4999999995941,2.03306525296183e-25,5.35991377672797e-24
1350,1.39732797935933e-25,3.51245521735096e-10,49.4999999998236,8.6448134332932e-24,3.45714937418161e-22
1360,6.26238953279657e-25,1.5265067449232e-10,49.4999999999232,3.67586820872221e-22,2.22986456372874e-20
1370,2.8066082723402e-24,6.63417096617525e-11,49.4999999999665,1.56301893524243e-20,1.43826471881722e-18
1380,1.25783456188901e-23,2.8831988168281e-11,49.4999999999853,6.64612563129437e-19,9.27682082150365e-17
1390,5.63722340832017e-23,1.25303304056245e-11,49.4999999999933,2.82600452950277e-17,5.9835580632914e-15
1400,2.52642825361579e-22,5.44565914628239e-12,49.4999999999962,1.20164770331218e-15,3.85940051938737e-13
1410,1.13226658912353e-21,2.36667370911241e-12,49.4999999999864,5.10953605275721e-14,2.48931692673332e-11
1420,5.07446679708886e-21,1.02855215408836e-12,49.4999999992122,2.17263001476722e-12,1.60561173438178e-09
1430,2.27421823529631e-20,4.47006923188453e-13,49.499999949265,9.23825788969389e-11,1.03562106169112e-07
1440,1.01923381601286e-19,1.94268398647831e-13,49.4999967295904,3.92820689326066e-09,6.67976497091875e-06
1450,4.56786453350481e-19,8.44284357518746e-14,49.4997891439469,1.6703073182992e-07,0.000430843320859032
1460,2.04646647019577e-18,3.66850992862391e-14,49.4864076618339,7.09992724509874e-06,0.0277805297415589
1470,8.97098489693735e-18,1.57414182581142e-14,48.6410724849599,0.000295416885240214,1.75533162110411
1480,2.37857179731358e-17,5.17426243186526e-15,32.9967006929842,0.00328380193777365,33.000000696138
1490,1.0660021636731e-16,2.24881903858808e-15,32.9985599053065,0.00142713462593898,33.0000065239685
1500,4.77748956234046e-16,9.77350588703641e-16,32.999374137636,0.000620230100375932,33.0000028352246
1510,2.14112214238917e-15,4.24758188851588e-16,32.9997280013775,0.000269550880786011,33.0000012321683
1520,9.59584344451345e-15,1.84599785172677e-16,32.9998817898934,0.000117146328059082,33.0000005354953
1530,4.30055861809567e-14,8.02268562874738e-17,32.9999486261009,5.09115839616159e-05,33.0000002327248
1540,1.92737664567225e-13,3.48664707498532e-17,32.9999776729957,2.21260831166076e-05,33.0000001011416
1550,8.6379028281855e-13,1.5152910018583e-17,32.9999902967237,9.61595607140573e-06,33.0000000439557
1560,3.87123946584519e-12,6.58542835872337e-18,32.9999957829724,4.17907727938111e-06,33.0000000191019
1570,1.73496915954907e-11,2.8620155201254e-18,32.9999981672822,1.81621949838977e-06,33.0000000082964
1580,7.77559231831308e-11,1.24382684669547e-18,32.9999992034809,7.89325740171705e-07,33.0000000035824
1590,3.48477871055552e-10,5.40564924729728e-19,32.9999996537302,3.4303955259049e-07,33.0000000014529
1600,1.56176946588836e-09,2.34928548899096e-19,32.9999998490454,1.49084374998474e-07,33.0000000001651
1610,6.9993651450759e-09,1.02099526669452e-19,32.9999999323054,6.47918022875102e-08,32.9999999979818
1620,3.13689782600244e-08,4.43722714087238e-20,32.9999999612133,2.81584011948764e-08,32.9999999897562
1630,1.4058600681848e-07,1.92841096529284e-20,32.9999999411649,1.22375907037674e-08,32.9999999535696
1640,6.30062766245455e-07,8.38083947867613e-21,32.9999997862958,5.31843497697041e-09,32.999999791687
1650,2.82374533366416e-06,3.64229776415926e-21,32.9999990639643,2.31138227541619e-09,32.9999990663072
1660,1.26551470035744e-05,1.58293596768996e-21,32.9999958144187,1.00452252276884e-09,32.9999958154369
1670,5.67164019582382e-05,6.87940910767811e-22,32.999981245639,4.36563546028918e-10,32.9999812460814
1680,0.000254184635000583,2.9897744917992e-22,32.9999159507801,1.89729456924225e-10,32.9999159509724
1690,0.0011391635703585,1.29934210311803e-22,32.9996233225675,8.24555404626544e-11,32.9996233226511
1700,0.00510511723026355,5.64675127568616e-23,32.9983119348186,3.58339753000444e-11,32.998311934855
1710,0.0228743335740944,2.45374430580984e-23,32.9924363359729,1.55713273976795e-11,32.9924363359887
1720,0.102411052832821,1.06576315730574e-23,32.9661364931868,6.76327480882802e-12,32.9661364931937
1730,0.456885979656146,4.61958521074503e-24,32.8489228393269,2.93156355320517e-12,32.8489228393299
1740,2.00675690417549,1.98443155782533e-24,32.3363923194791,1.2593094322017e-12,32.3363923194804
1750,8.25969463269508,8.21354796637943e-25,30.267986139461,5.21227269598427e-13,30.2679861394615
1760,26.726808903894,3.7207665102262e-25,22.7900673182089,2.36117811313317e-13,22.7900673182091
1770,41.7849969078757,1.46304894625347e-23,7.84027886230356,9.28442873489057e-12,7.84027886230364
1780,47.4157455131049,4.277530305948e-22,2.23994744223944,2.71449737813681e-10,2.23994744223946
1790,49.0561259033927,1.1125115686479e-20,0.607625943124374,7.05993767488296e-09,0.60762594312438
1800,49.503329437904,2.80149337270702e-19,0.162561741405051,1.77781239901596e-07,0.162561741405053
1810,49.6231271646082,6.99369297969634e-18,0.0433309385430082,4.43815938147331e-06,0.0433309385430084
1820,49.6550185491889,1.74187705865083e-16,0.0115385452628182,0.000110538567129951,0.0115385452628183
1830,49.6622202879776,4.33557107068035e-15,0.00307173968176399,0.00275132973055098,0.00307173968176401
1840,49.6320273365569,1.07807213667534e-13,0.000817403844745822,0.0684138691987359,0.000817403844745828
1850,48.8422921449133,2.62695369201371e-12,0.000215668189173983,1.66705047058168,0.000215668189173985
1860,36.2121154567144,4.27934393117817e-11,4.88904202701985e-05,27.1564829480602,4.88904202701989e-05
1870,11.8853851936871,7.84546069262702e-12,8.30359270199753e-06,43.9481749262408,7.16798405489251e-05
1880,3.33227640966267,9.63787612457886e-13,1.31135637737228e-06,48.2313933856618,0.000113337720955332
1890,0.89939190428322,1.16795203562034e-13,2.02681213605863e-07,49.4495800087674,0.000166442434436236
1900,0.240296507394841,1.41024752681799e-14,3.11468887784094e-08,49.7795614953785,0.000239614269719159
1910,0.0640282559702145,1.70116785269043e-15,4.77917396840065e-09,49.8677689999701,0.000343126836145331
1920,0.0170483829782584,2.05157583330213e-16,7.33017753490168e-10,49.8912184939568,0.000490661614405811
1930,0.0045384896640735,2.47399195058184e-17,1.1241624939691e-10,49.8973769904531,0.000701367441373818
1940,0.00120813965819555,2.98332811548368e-18,1.72397539920996e-11,49.8988940378806,0.00100245559691323
1950,0.000321600505782966,3.59750617674012e-19,2.64380569064359e-12,49.8991228668932,0.00143275682126466
1960,8.56079882020881e-05,4.33811796926682e-20,4.05440253595324e-13,49.8989336535709,0.00204774495406944
1970,2.27882411064452e-05,5.23119358980266e-21,6.21761178343055e-14,49.8985258015922,0.00292669302730136
1980,6.06605439767973e-06,6.30811879135594e-22,9.53497949626422e-15,49.8979063155479,0.0041828903137679
1990,1.61473205642202e-06,7.60673805099117e-23,1.46222826742139e-15,49.8970112132596,0.00597823755981324
2000,4.29826086929267e-07,9.17268320821826e-24,2.24238167241965e-16,49.8957293660852,0.0085440975293368
2010,1.14414856068729e-07,1.10609742925552e-24,3.43876419970593e-17,49.8938967333426,0.0122110780434062
2020,3.04556782810668e-08,1.33379480195943e-25,5.27342918614511e-18,49.8912775319808,0.0174515643775845
2030,8.10678615031829e-09,1.60835801765814e-26,8.08687597763804e-19,49.8875345351957,0.0249404376939257
2040,2.15785082098408e-09,1.93942807702391e-27,1.2401210458567e-19,49.8821859423393,0.035641712314434
2050,5.74358506818198e-10,2.33862554203701e-28,1.90169616359243e-20,49.8745436823669,0.0509320675004967
2060,1.5287233432525e-10,2.8199542951867e-29,2.91614600229355e-21,49.8636254807662,0.0727768050197604
2070,4.06866717617043e-11,3.40028570127156e-30,4.47161760456411e-22,49.8480297781405,0.103980113769859
2080,1.08278741278861e-11,4.09993777249249e-31,6.85649014254158e-23,49.8257581977976,0.148540271466241
2090,2.88129822378306e-12,4.94336554987746e-32,1.05126711469302e-23,49.7939643358427,0.212152255900279
2100,7.66597775189723e-13,5.9599798845851e-33,1.61171124690295e-24,49.7485998526241,0.302915830728787
2110,2.03916914579092e-13,7.18511133111022e-34,2.47063470937877e-25,49.6839190405758,0.432326784768756
2120,5.42257460887131e-14,8.66113257525726e-35,3.78664457211514e-26,49.5917916840924,0.616651730235954
2130,1.44134524071265e-14,1.04387444167571e-35,5.80220977601291e-27,49.4607629951746,0.878808935923714
2140,3.82878516978925e-15,1.25784131503133e-36,8.88751237116052e-28,49.2747936634887,1.25088916281532
2150,1.01618404563553e-15,1.51519157532169e-37,1.36066642573689e-28,49.011623626568,1.77742932171288
2160,2.69367695068737e-16,1.82438961478939e-38,2.08170616142738e-29,48.6407519894023,2.51945407827495
2170,7.12793404723448e-17,2.19532527008747e-39,3.18171496038277e-30,48.1211518454059,3.55904777310372
2180,1.88161588512758e-17,2.63940594279085e-40,4.85635474430231e-31,47.3991033194875,5.00368966365912
2190,4.95052310346656e-18,3.16955814881949e-41,7.39849781710496e-32,46.4070025428916,6.98863633609759
2200,1.29660349687962e-18,3.80008270563715e-42,1.12426774823964e-32,45.0647153074395,9.67421252960182
2210,3.37559074656092e-19,4.5463098072464e-43,1.70264374675598e-33,43.2858270043875,13.2333054135279
2220,8.71974222049406e-20,5.42403587769736e-44,2.5672630517939e-34,40.9913897471166,17.8238588817125
2230,2.23052420444562e-20,6.4488138374124e-45,3.84969773154346e-35,38.1322820363156,23.5441371591702
2240,5.6388765309879e-21,7.63530858804544e-46,5.73466756346965e-36,34.7168325218961,30.3774584612688
2250,1.34455217190218e-20,3.91818589188118e-45,5.12655960171417e-35,21.0733195609766,38.9117733001857
2260,7.12579395199304e-20,1.95724945858254e-43,3.85050612235668e-33,10.1085932890066,44.4220094629651
2270,3.44928760617267e-19,8.96756317562934e-42,2.66549589218478e-31,4.59507646501009,47.1919177446858
2280,1.5998155394598e-18,3.94256754004653e-40,1.77450927753136e-29,2.03719738212165,48.4767721478942
2290,7.27873583117061e-18,1.70123719125399e-38,1.16061312515944e-27,0.893128886736751,49.0514148983524
2300,3.28363627403857e-17,7.2804421005547e-37,7.53167348243121e-26,0.389633916254615,49.3043031990651
2310,1.47584611961155e-16,3.10439418549833e-35,4.87083677999767e-24,0.169615284230181,49.4148096646834
2320,6.62253175648775e-16,1.32162932536112e-33,3.14532119178136e-22,0.0737676891763936,49.4629497781202
2330,2.96962142409807e-15,5.62268510103123e-32,2.02975309829025e-20,0.0320693602517238,49.4838930013611
2340,1.33120547505316e-14,2.39137648018429e-30,1.30947816014315e-18,0.0139391862808701,49.4929989752404
2350,5.96665976440541e-14,1.01694080566059e-28,8.44694688106007e-17,0.00605830426148505,49.4969571873429
2360,2.67419035288357e-13,4.32433020680703e-27,5.44851303330365e-15,0.00263299596613271,49.4986775651008
2370,1.19851214041393e-12,1.8387867119925e-25,3.51435889229336e-13,0.00114430813368166,49.499425265745
2380,5.37140389552853e-12,7.81878421596187e-24,2.26678239252711e-11,0.000497316683238428,49.4997502202971
2390,2.40730500421335e-11,3.32464350423032e-22,1.46208169645192e-09,0.000216133396367837,49.4998914452387
2400,1.07888096363838e-10,1.41367657997552e-20,9.43045439625658e-08,9.39312730707812e-05,49.4999527763973
2410,4.83521199172653e-10,6.01110938181841e-19,6.08265531966263e-06,4.08223775059085e-05,49.4999765219668
2420,2.16698173890298e-09,2.55597730575735e-17,0.000392330168735058,1.77412850621569e-05,49.4997992297719
2430,9.70868094908435e-09,1.08649504987703e-15,0.0252979553057251,7.70892598919453e-06,49.4876247908374
2440,4.26432350014625e-08,4.52950423270298e-14,1.60141245659615,3.31160249035341e-06,48.7166710536404
2450,1.12854955330252e-07,5.57012014554519e-13,32.9999415614203,1.0873661529643e-06,33.0000572698332
2460,5.05779693050258e-07,2.42076737692408e-13,32.9999993559002,4.72566772835419e-07,32.9999998349182
2470,2.26674727096487e-06,1.05206115785897e-13,32.9999990432327,2.05376670188003e-07,32.999999251413
2480,1.01588554406658e-05,4.57223868873383e-14,32.9999965507926,8.92563277050263e-08,32.9999966412674
2490,4.55288107398524e-05,1.98708622363852e-14,32.9999849062403,3.87906299355261e-08,32.9999849455605
2500,0.000204045558628746,8.63583097335551e-15,32.9999325130138,1.68583184423988e-08,32.9999325301022
2510,0.000914460417698836,3.75309688109008e-15,32.9996976159051,7.32655636129060e-09,32.9996976233317
2520,0.00409815991072085,1.6310506376069e-15,32.9986448935982,3.18403302713273e-09,32.9986448968257
2530,0.0183633179943098,7.08776628225067e-16,32.9939279553231,1.38362852814129e-09,32.9939279567256
2540,0.0822312560564697,3.07886997021234e-16,32.9728092179942,6.0103735866905e-10,32.9728092186034
2550,0.367187063199481,1.33523832561762e-16,32.8785837354727,2.60656709825699e-10,32.8785837357369
2560,1.61911094614252,5.74874421265109e-17,32.4645895528898,1.12223317990893e-10,32.4645895530035
2570,6.77017079034926,2.40085799122678e-17,30.7607923999129,4.68680184460284e-11,30.7607923999605
2580,23.4479323507551,9.02473733419857e-18,25.2399924601891,1.76175166292694e-11,25.239992460207
2590,40.2920003007493,2.23174589907483e-16,9.32442205257963,4.35667200421158e-10,9.32442205258608
2600,46.9491076308967,6.74259069111471e-15,2.70423040527514,1.31624555071501e-08,2.70423040527701
2610,48.9265896611684,1.77006322138926e-13,0.736537784670844,3.45540452679134e-07,0.736537784671355
2620,49.4684587037967,4.46858108141221e-12,0.197262317930452,8.72327898261565e-06,0.197262317930589
2630,49.6137130285144,1.11629348361644e-10,0.0525953982651811,0.000217915694191335,0.0525953982652174
2640,49.64991056468,2.7806003781166e-09,0.0140062410611092,0.00542811071245283,0.014006241061119
2650,49.5962439342581,6.9098944583559e-08,0.00372614788807941,0.134890552509834,0.00372614788808199
2660,48.0728021566792,1.65027482086684e-06,0.000974956971091946,3.22156125135321,0.000974956971092619
2670,29.6824551513435,1.29080777733965e-05,0.000204244014766759,35.0327743767911,0.000255347389412721
2680,9.13949831337887,1.64049255938711e-06,3.40291299930575e-05,45.3231113368071,0.00048228251240754
2690,2.53024982419576,2.00616591167978e-07,5.33569961090695e-06,48.632676712789,0.000744168223060161
2700,0.680618615145906,2.42821187541548e-08,8.23103707486837e-07,49.5586630954483,0.00108564655252226
2710,0.181681479099067,2.93101005695599e-09,1.26425470541532e-07,49.808250521119,0.00156015596409265
2720,0.0483982313058558,3.53534320302836e-10,1.93960483533356e-08,49.874650463707,0.00223307296367092
2730,0.0128857994567847,4.2634524806563e-11,2.97480278265362e-09,49.8919521775721,0.00319280237569222
2740,0.00343027834458028,5.14124752310791e-12,4.56212352451359e-10,49.896001459322,0.00456368408510909
2750,0.00091312282073986,6.19967795684326e-13,6.9962553427584e-11,49.8962827161717,0.00652264000817926
2760,0.000243065068987747,7.47596808754577e-14,1.07290335817436e-11,49.8952189728635,0.0093222018951824
2770,6.47011238538158e-05,9.01497016013565e-15,1.64533090253606e-12,49.8933085909695,0.0133231088905585
2780,1.72225179816934e-05,1.08707513570377e-15,2.52315187260472e-13,49.8904746374646,0.019040743347413
2790,4.58432580898539e-06,1.31084908684073e-16,3.86927989246162e-14,49.8863972100037,0.0272113718359517
2800,1.2202416284755e-06,1.5806758308962e-17,5.93351604934845e-15,49.880563491715,0.038886631792511
2810,3.24791104478073e-07,1.90602515933934e-18,9.09886627413538e-16,49.8722263282085,0.0555682199021142
2820,8.64460543133922e-08,2.29830839454358e-19,1.39525218756442e-16,49.8603152638508,0.0793996790028402
2830,2.30070852228542e-08,2.77127232931558e-20,2.13946035549715e-17,49.8433021005536,0.113439054125589
2840,6.12269836368993e-09,3.34147011163982e-21,3.28046891943229e-18,49.819008093149,0.162045625704295
2850,1.62919824070835e-09,4.02882195009943e-22,5.0296675460053e-19,49.7843308222316,0.231426631579336
2860,4.33444387326245e-10,4.85727906573489e-23,7.7108491990219e-20,49.734859775378,0.330406465350769
2870,1.15289758416518e-10,5.85560353441838e-24,1.18197287463916e-20,49.6643392134988,0.471501368272839
2880,3.06550940958376e-11,7.05827332987842e-25,1.81146828625214e-21,49.5639253126074,0.672405709916761
2890,8.1471887139856e-12,8.50651397914828e-26,2.77547453745085e-22,49.4211741893641,0.958016695343275
2900,2.16381154074384e-12,1.02494426131205e-26,4.25087315981159e-23,49.2186943134146,1.36313053871609
2910,5.74137476513585e-13,1.23452821797768e-27,6.50705919200953e-24,48.9324141393018,1.93590846207669
2920,1.52134406052462e-13,1.48625570888839e-28,9.95316832280807e-25,48.5294791103576,2.74208417868477
2930,4.02364716302446e-14,1.78811103630161e-29,1.52081318751017e-25,47.9659458547307,3.869577049996
2940,1.06138961418901e-14,2.14926846416159e-30,2.32032520845181e-26,47.1847508347141,5.43255596502994
2950,2.78976894885881e-15,2.58006983281628e-31,3.53298225876771e-27,46.1149643680447,7.57293125374736
2960,7.29711992798129e-16,3.09187714990106e-32,5.36469326800244e-28,44.6740968656438,10.4557395466897
2970,1.89645596867067e-16,3.69676197524685e-33,8.11663268159312e-29,42.7759552366111,14.2534238709644
2980,4.88810553752253e-17,4.40703025014341e-34,1.22231916485826e-29,40.3465039489598,19.1140985900505
2990,1.24701773273999e-17,5.23466229186922e-35,1.83013306113474e-30,37.3480586728182,25.1131440828734
3000,3.14258923960908e-18,6.19086108214097e-36,2.72141627042716e-31,33.8069171443317,32.1979269233074
3010,1.59731604448643e-17,1.40630752148543e-34,1.12451325220212e-29,17.7439469778297,40.5851749730703
3020,8.22856900878879e-17,6.83850176493101e-33,8.23458704262119e-28,8.36853846244217,45.2962471579589
3030,3.9289900027712e-16,3.09220480025106e-31,5.629780283179e-26,3.77367538793557,47.6045302855227
3040,1.81101312910627e-15,1.35130249645185e-29,3.72657641021432e-24,1.66698795351691,48.6627234323408
3050,8.21696172035305e-15,5.81531339434613e-28,2.43116829227859e-22,0.729657728358527,49.1335213475532
3060,3.70242270237305e-14,2.48573343009226e-26,1.57592011969517e-20,0.3180958387841,49.3402339748423
3070,1.66319555377746e-13,1.05937670699701e-24,1.01867265061132e-18,0.138431137605011,49.4304721339356
3080,7.46151005052967e-13,4.50906007295918e-23,6.5766375997272e-17,0.0601973473456559,49.4697655628744
3090,3.34549564241558e-12,1.91812911373804e-21,4.24367422500294e-15,0.0261683543524738,49.4868568127854
3100,1.499635294149e-11,8.15762332904019e-20,2.73766091540139e-13,0.0113739848212298,49.4942873605121
3110,6.72146049326146e-11,3.46899264728959e-18,1.76593040481149e-11,0.00494335236611556,49.4975171773374
3120,3.01245895522773e-10,1.47510549923447e-16,1.13906503962414e-09,0.00214841721462052,49.498920946414
3130,1.35011173588939e-09,6.27240481873905e-15,7.34708742286434e-08,0.000933706796704918,49.4995310046815
3140,6.05082213982405e-09,2.66711210049414e-13,4.73890805074574e-06,0.000405788897361614,49.499793870144
3150,2.71178810568759e-08,1.1340840086509e-11,0.000305659776562204,0.000176355043554079,49.4997619366919
3160,1.21504245440781e-07,4.82109835812813e-10,0.019710627866132,7.6632759462785e-05,49.4903224689169
3170,5.36046359973488e-07,2.0186379401891e-08,1.25288782173683,3.30036714735899e-05,48.887170237349
3180,1.41240708021541e-06,3.25226224725847e-07,32.9976530543736,1.08093860912366e-05,33.0023317774543
3190,6.32939626428007e-06,1.41350160231622e-07,32.9999931676092,4.69749375303669e-06,32.9999977859526
3200,2.83663781164693e-05,6.14305200572463e-08,32.9999885605561,2.04152203879965e-06,32.9999905676796
3210,0.000127129125878029,2.66975750924722e-08,32.999957068139,8.87241170913347e-07,32.9999579404306
3220,0.000569749979800473,1.16026803208837e-08,32.9998112166734,3.85592156741299e-07,32.9998115957685
3230,0.00255337729452874,5.04242986508337e-09,32.9991555277302,1.67575193297365e-07,32.9991556924819
3240,0.0114421384852402,2.19128640702266e-09,32.9962164522245,7.2823073852082e-08,32.9962165238205
3250,0.0512539201624095,9.52047699450002e-10,32.9830522458252,3.16394240581976e-08,32.9830522769315
3260,0.229179713474576,4.13211449529278e-10,32.9242184549109,1.37322660196025e-08,32.9242184684118
3270,1.01671710945368,1.78528138741936e-10,32.6637979147769,5.93302991860823e-09,32.66379792061
3280,4.35952309087049,7.56375321787188e-11,31.558235453856,2.51366392163804e-09,31.5582354563275
3290,16.4023752267206,2.97639198412031e-11,27.5730543547324,9.89145062165974e-10,27.5730543557055
3300,36.2572699635976,1.68952780165643e-10,13.3333572533412,5.61481179672065e-09,13.3333572537019
3310,45.606860648795,5.60170806753796e-09,4.03954351322208,1.86161698603369e-07,4.03954351333135
3320,48.5479359976049,1.51108444390523e-07,1.11335254313248,5.02179055778897e-06,1.1133525431626
3330,49.3660460297732,3.84311760754277e-06,0.299126326570693,0.000127718419654654,0.299126326578784
3340,49.5848376948877,9.61914606722778e-05,0.0798209293801592,0.00319673312032498,0.0798209293823182
3350,49.6047845091517,0.00239503067998902,0.0212525959913663,0.0795941120490949,0.021252595991941
3360,48.6770198445796,0.058141541408428,0.00559862674563195,1.93221924054465,0.00559862674578336
3370,34.6007966188565,0.887984370796596,0.00124157905308149,29.510405898998,0.00124157905311507
3380,11.1831612793083,0.135115914136518,0.000210637119736638,44.2309428987926,0.00203582146588252
3390,3.12749145889744,0.0165834720114898,3.3217512482899e-05,48.3240492649264,0.00320332374878724
3400,0.843454253548097,0.00200907804057408,5.13175839081131e-06,49.474312706242,0.00469699678611973
3410,0.225299188081156,0.000242566799611419,7.88516321085604e-07,49.7836901278604,0.00675883388299756
3420,0.0600276005680823,2.92598079488626e-05,1.20984659525579e-07,49.8650921350995,0.00967718863357215
3430,0.0159825408862615,3.52862848702217e-06,1.85559222730725e-08,49.8850797315998,0.0138370596664421
3440,0.00425459576721783,4.25511260946819e-07,2.84569462351808e-09,49.8879843793164,0.0197777329628383
3450,0.00113251476419898,5.13105408792055e-08,4.36394081683932e-10,49.8853055689824,0.0282654756255317
3460,0.000301449897851912,6.18724100349181e-09,6.69208331391378e-11,49.8796601777566,0.0403931732539568
3470,8.02365792064325e-05,7.46074993255598e-10,1.02620924093918e-11,49.8711104511101,0.0577207695815168
3480,2.13555800136189e-05,8.99624793459369e-11,1.57362111855987e-12,49.8587677343108,0.0824746117771403
3490,5.68361508097902e-06,1.08475384896025e-11,2.41295895620863e-13,49.8411043486571,0.117830564424987
3500,1.51252093789168e-06,1.30794042510149e-12,3.69980695370193e-14,49.8158736625669,0.168315369607032
3510,4.0246303024351e-07,1.57697987692127e-13,5.67255563989857e-15,49.7798587583575,0.240373769694445
3520,1.07072073213796e-07,1.90124394505355e-14,8.69633945200389e-16,49.7284824376533,0.34316589816565
3530,2.84787157377271e-08,2.29198497221774e-15,1.33301291801789e-16,49.6552531753099,0.489680343727956
3540,7.57205221013879e-09,2.76268839823239e-16,2.04289956098078e-17,49.5509973693777,0.698271440008887
3550,2.01229718503717e-09,3.32947360657012e-17,3.12995802974792e-18,49.4028148826283,0.994749285642471
3560,5.34399543695326e-10,4.01153678646628e-18,4.79355969068373e-19,49.1926922534741,1.41515443385738
3570,1.41778152769358e-10,4.83161808824523e-19,7.33727364233507e-20,48.8957284496839,2.00930769803074
